,name,code,url,gasDayStart,inventory,sendOut,dtmi,dtrs,info,status
4969,Netherlands,NL,NL,2022-06-16,357.24,485.4,540,508.8,[],C
4970,Netherlands,NL,NL,2022-06-15,265.13,485.4,540,508.8,[],C
4971,Netherlands,NL,NL,2022-06-14,311.65,485.2,540,508.8,[],C
4972,Netherlands,NL,NL,2022-06-13,288.75,470.7,540,508.8,[],C
4973,Netherlands,NL,NL,2022-06-12,350.19,452.6,540,508.8,[],C
4974,Netherlands,NL,NL,2022-06-11,253.97,452.6,540,508.8,[],C
4975,Netherlands,NL,NL,2022-06-10,282.14,459,540,508.8,[],C
4976,Netherlands,NL,NL,2022-06-09,184.77,457.3,540,508.8,[],C
4977,Netherlands,NL,NL,2022-06-08,254.65,458.7,540,485,[],C
4978,Netherlands,NL,NL,2022-06-07,324.26,454,540,485,[],C
4979,Netherlands,NL,NL,2022-06-06,290.78,454,540,485,[],C
4980,Netherlands,NL,NL,2022-06-05,299.03,448.9,540,485,[],C
4981,Netherlands,NL,NL,2022-06-04,231.91,448.9,540,485,[],C
4982,Netherlands,NL,NL,2022-06-03,311.14,448.9,540,485,[],C
4983,Netherlands,NL,NL,2022-06-02,241.9,448.9,540,485,[],C
4984,Netherlands,NL,NL,2022-06-01,310.27,436.3,540,485,[],C
4985,Netherlands,NL,NL,2022-05-31,381.11,456.8,540,485,[],C
4986,Netherlands,NL,NL,2022-05-30,284.32,457.1,540,461,[],C
4987,Netherlands,NL,NL,2022-05-29,352.16,439.2,540,461,[],C
4988,Netherlands,NL,NL,2022-05-28,265.68,439.2,540,461,[],C
4989,Netherlands,NL,NL,2022-05-27,338.33,459,540,461,[],C
4990,Netherlands,NL,NL,2022-05-26,268.52,457.5,540,461,[],C
4991,Netherlands,NL,NL,2022-05-25,326.45,458.4,540,461,[],C
4992,Netherlands,NL,NL,2022-05-24,227.56,458.7,540,461,[],C
4993,Netherlands,NL,NL,2022-05-23,298.46,458.7,540,461,[],C
4994,Netherlands,NL,NL,2022-05-22,366.21,442.4,540,461,[],C
4995,Netherlands,NL,NL,2022-05-21,434.46,442.4,540,461,[],C
4996,Netherlands,NL,NL,2022-05-20,520.15,459,540,461,[],C
4997,Netherlands,NL,NL,2022-05-19,422.52,458.6,540,461,[],C
4998,Netherlands,NL,NL,2022-05-18,493.86,458.6,540,461,[],C
4999,Netherlands,NL,NL,2022-05-17,431.97,445.5,540,461,[],C
5000,Netherlands,NL,NL,2022-05-16,490.18,449.5,540,461,[],C
5001,Netherlands,NL,NL,2022-05-15,393.68,447.7,540,461,[],C
5002,Netherlands,NL,NL,2022-05-14,462.54,447.7,540,461,[],C
5003,Netherlands,NL,NL,2022-05-13,380.9,447.8,540,461,[],C
5004,Netherlands,NL,NL,2022-05-12,398.66,107.9,540,461,[],C
5005,Netherlands,NL,NL,2022-05-11,270.65,104.6,540,461,[],C
5006,Netherlands,NL,NL,2022-05-10,288.06,108,540,461,[],C
5007,Netherlands,NL,NL,2022-05-09,221.38,444.2,540,461,[],C
5008,Netherlands,NL,NL,2022-05-08,291.48,444.1,540,461,[],C
5009,Netherlands,NL,NL,2022-05-07,191.68,444.1,540,461,[],C
5010,Netherlands,NL,NL,2022-05-06,259.81,444.8,540,461,[],C
5011,Netherlands,NL,NL,2022-05-05,189.46,446.8,540,461,[],C
5012,Netherlands,NL,NL,2022-05-04,159.47,444.7,540,461,[],E
5013,Netherlands,NL,NL,2022-05-03,159.47,444.7,540,461,[],C
5014,Netherlands,NL,NL,2022-05-02,220.09,445.4,540,461,[],C
5015,Netherlands,NL,NL,2022-05-01,136.93,445.4,540,461,[],C
5016,Netherlands,NL,NL,2022-04-30,206.71,449.2,540,461,[],C
5017,Netherlands,NL,NL,2022-04-29,276.92,451.1,540,461,[],C
5018,Netherlands,NL,NL,2022-04-28,349.7,451.1,540,461,[],C
5019,Netherlands,NL,NL,2022-04-27,275.89,449.9,540,461,[],C
5020,Netherlands,NL,NL,2022-04-26,351.85,454,540,461,[],C
5021,Netherlands,NL,NL,2022-04-25,325.2,454,540,461,[],C
5022,Netherlands,NL,NL,2022-04-24,351.9,441.6,540,461,[],C
5023,Netherlands,NL,NL,2022-04-23,302.53,441.6,540,461,[],C
5024,Netherlands,NL,NL,2022-04-22,373.12,450.4,540,461,[],C
5025,Netherlands,NL,NL,2022-04-21,268.9,401.3,540,461,[],C
5026,Netherlands,NL,NL,2022-04-20,338.72,454,540,461,[],C
5027,Netherlands,NL,NL,2022-04-19,224.58,448.6,540,461,[],C
5028,Netherlands,NL,NL,2022-04-18,180.71,450.5,540,461,[],C
5029,Netherlands,NL,NL,2022-04-17,211.54,450.5,540,461,[],C
5030,Netherlands,NL,NL,2022-04-16,282.97,450.5,540,461,[],C
5031,Netherlands,NL,NL,2022-04-15,352.27,450.5,540,461,[],C
5032,Netherlands,NL,NL,2022-04-14,414.13,450.9,540,461,[],C
5033,Netherlands,NL,NL,2022-04-13,310.14,450.9,540,461,[],C
5034,Netherlands,NL,NL,2022-04-12,238.28,449.9,540,461,[],E
5035,Netherlands,NL,NL,2022-04-11,238.28,449.9,540,461,[],C
5036,Netherlands,NL,NL,2022-04-10,226.39,452.6,540,461,[],C
5037,Netherlands,NL,NL,2022-04-09,294.01,452.6,540,461,[],C
5038,Netherlands,NL,NL,2022-04-08,277.94,452,540,461,[],E
5039,Netherlands,NL,NL,2022-04-07,277.94,452,540,461,[],C
5040,Netherlands,NL,NL,2022-04-06,348.92,452,540,461,[],C
5041,Netherlands,NL,NL,2022-04-05,347.74,447,540,461,[],C
5042,Netherlands,NL,NL,2022-04-04,244.69,452.1,540,461,[],E
5043,Netherlands,NL,NL,2022-04-03,244.69,452.1,540,461,[],C
5044,Netherlands,NL,NL,2022-04-02,135.44,452.1,540,461,[],C
5045,Netherlands,NL,NL,2022-04-01,200.84,400.5,540,461,[],C
5046,Netherlands,NL,NL,2022-03-31,265.34,404.4,540,461,[],C
5047,Netherlands,NL,NL,2022-03-30,327.57,403.5,540,461,[],C
5048,Netherlands,NL,NL,2022-03-29,389.87,404.4,540,461,[],C
5049,Netherlands,NL,NL,2022-03-28,266.38,380.1,540,461,[],C
5050,Netherlands,NL,NL,2022-03-27,324.57,380.1,540,461,[],C
5051,Netherlands,NL,NL,2022-03-26,380.74,364.3,540,461,[],C
5052,Netherlands,NL,NL,2022-03-25,305,380.4,540,461,[],C
5053,Netherlands,NL,NL,2022-03-24,309.31,380.4,540,461,[],C
5054,Netherlands,NL,NL,2022-03-23,270.18,452.4,540,461,[],C
5055,Netherlands,NL,NL,2022-03-22,340.05,452.4,540,461,[],C
5056,Netherlands,NL,NL,2022-03-21,410.67,452.4,540,461,[],C
5057,Netherlands,NL,NL,2022-03-20,324.19,452.4,540,461,[],C
5058,Netherlands,NL,NL,2022-03-19,244.35,452.4,540,461,[],C
5059,Netherlands,NL,NL,2022-03-18,296.04,452.4,540,461,[],C
5060,Netherlands,NL,NL,2022-03-17,370.84,452.4,540,461,[],C
5061,Netherlands,NL,NL,2022-03-16,270.53,452.4,540,461,[],C
5062,Netherlands,NL,NL,2022-03-15,340.57,452.4,540,461,[],C
5063,Netherlands,NL,NL,2022-03-14,346.92,441,540,461,[],C
5064,Netherlands,NL,NL,2022-03-13,310.48,441,540,461,[],C
5065,Netherlands,NL,NL,2022-03-12,377.68,441,540,461,[],C
5066,Netherlands,NL,NL,2022-03-11,419,441,540,461,[],C
5067,Netherlands,NL,NL,2022-03-10,335.62,441,540,461,[],C
5068,Netherlands,NL,NL,2022-03-09,249.5,441,540,461,[],C
5069,Netherlands,NL,NL,2022-03-08,317.89,441,540,461,[],C
5070,Netherlands,NL,NL,2022-03-07,281.43,441,540,461,[],C
5071,Netherlands,NL,NL,2022-03-06,313.06,441,540,461,[],C
5072,Netherlands,NL,NL,2022-03-05,159.72,441,540,461,[],C
5073,Netherlands,NL,NL,2022-03-04,123.08,441,540,461,[],C
5074,Netherlands,NL,NL,2022-03-03,190.13,429,540,461,[],C
5075,Netherlands,NL,NL,2022-03-02,240.6,369.1,540,461,[],C
5076,Netherlands,NL,NL,2022-03-01,154.87,372.7,540,461,[],C
5077,Netherlands,NL,NL,2022-02-28,211.55,363.2,540,461,[],C
5078,Netherlands,NL,NL,2022-02-27,314.52,367.7,540,461,[],E
5079,Netherlands,NL,NL,2022-02-26,314.52,367.7,540,461,[],C
5080,Netherlands,NL,NL,2022-02-25,363.55,277.8,540,461,[],C
5081,Netherlands,NL,NL,2022-02-24,412.4,308.2,540,461,[],C
5082,Netherlands,NL,NL,2022-02-23,291.05,294.4,540,461,[],C
5083,Netherlands,NL,NL,2022-02-22,199.49,317.8,540,461,[],C
5084,Netherlands,NL,NL,2022-02-21,229.75,310.6,540,461,[],C
5085,Netherlands,NL,NL,2022-02-20,269.03,273,540,461,[],C
5086,Netherlands,NL,NL,2022-02-19,160.71,273,540,461,[],C
5087,Netherlands,NL,NL,2022-02-18,231.68,432.2,540,461,[],C
5088,Netherlands,NL,NL,2022-02-17,304.84,430.4,540,461,[],C
5089,Netherlands,NL,NL,2022-02-16,252.39,432,540,461,[],E
5090,Netherlands,NL,NL,2022-02-15,252.39,432,540,461,[],C
5091,Netherlands,NL,NL,2022-02-14,218.32,439,540,461,[],C
5092,Netherlands,NL,NL,2022-02-13,263.35,329.3,540,461,[],C
5093,Netherlands,NL,NL,2022-02-12,324.98,379.5,540,461,[],C
5094,Netherlands,NL,NL,2022-02-11,251.45,439,540,461,[],C
5095,Netherlands,NL,NL,2022-02-10,271.45,438.8,540,461,[],C
5096,Netherlands,NL,NL,2022-02-09,275.46,439,540,461,[],C
5097,Netherlands,NL,NL,2022-02-08,332.66,439,540,461,[],C
5098,Netherlands,NL,NL,2022-02-07,260.07,394.1,540,461,[],C
5099,Netherlands,NL,NL,2022-02-06,323.65,394.4,540,461,[],C
5100,Poland,PL,PL,2022-12-02,0,220,320,220,[],C
5101,Poland,PL,PL,2022-12-01,160.26,220,320,220,[],C
5102,Poland,PL,PL,2022-11-30,51.62,220,320,220,[],C
5103,Poland,PL,PL,2022-11-29,86.29,220,320,220,[],C
5104,Poland,PL,PL,2022-11-28,120.83,220,320,220,[],C
5105,Poland,PL,PL,2022-11-27,155.43,220,320,220,[],C
5106,Poland,PL,PL,2022-11-26,189.22,220,320,220,[],C
5107,Poland,PL,PL,2022-11-25,161.94,220,320,220,[],C
5108,Poland,PL,PL,2022-11-24,103.2,220,320,220,[],C
5109,Poland,PL,PL,2022-11-23,137.54,220,320,220,[],C
5110,Poland,PL,PL,2022-11-22,172.12,220,320,220,[],C
5111,Poland,PL,PL,2022-11-21,206.72,220,320,220,[],C
5112,Poland,PL,PL,2022-11-20,210.04,208.6,320,220,[],C
5113,Poland,PL,PL,2022-11-19,62.45,220,320,220,[],C
5114,Poland,PL,PL,2022-11-18,96.27,220,320,220,[],C
5115,Poland,PL,PL,2022-11-17,130.76,220,320,220,[],C
5116,Poland,PL,PL,2022-11-16,164.82,220,320,220,[],C
5117,Poland,PL,PL,2022-11-15,199.33,220,320,220,[],C
5118,Poland,PL,PL,2022-11-14,79.42,220,320,220,[],C
5119,Poland,PL,PL,2022-11-13,113.36,220,320,220,[],C
5120,Poland,PL,PL,2022-11-12,146.97,191.1,320,220,[],C
5121,Poland,PL,PL,2022-11-11,176.24,191.1,320,220,[],C
5122,Poland,PL,PL,2022-11-10,205.78,189.1,320,220,[],C
5123,Poland,PL,PL,2022-11-09,236.3,191.1,320,220,[],C
5124,Poland,PL,PL,2022-11-08,224.89,191.1,320,220,[],C
5125,Poland,PL,PL,2022-11-07,84.38,220,320,220,[],C
5126,Poland,PL,PL,2022-11-06,119.29,220,320,220,[],C
5127,Poland,PL,PL,2022-11-05,153.99,220,320,220,[],C
5128,Poland,PL,PL,2022-11-04,188.89,220,320,220,[],C
5129,Poland,PL,PL,2022-11-03,214.93,220,320,220,[],C
5130,Poland,PL,PL,2022-11-02,94.47,220,320,220,[],C
5131,Poland,PL,PL,2022-11-01,129.31,220,320,220,[],C
5132,Poland,PL,PL,2022-10-31,162.9,220,320,220,[],C
5133,Poland,PL,PL,2022-10-30,196.74,220,320,220,[],C
5134,Poland,PL,PL,2022-10-29,73.2,229.1,320,220,[],C
5135,Poland,PL,PL,2022-10-28,108.17,220,320,220,[],C
5136,Poland,PL,PL,2022-10-27,142.01,220,320,220,[],C
5137,Poland,PL,PL,2022-10-26,176.42,220,320,220,[],C
5138,Poland,PL,PL,2022-10-25,192.26,220,320,220,[],C
5139,Poland,PL,PL,2022-10-24,79.59,220,320,220,[],C
5140,Poland,PL,PL,2022-10-23,113.48,220,320,220,[],C
5141,Poland,PL,PL,2022-10-22,146.91,220,320,220,[],C
5142,Poland,PL,PL,2022-10-21,181.07,220,320,220,[],C
5143,Poland,PL,PL,2022-10-20,215.59,220,320,220,[],C
5144,Poland,PL,PL,2022-10-19,220.61,220,320,220,[],C
5145,Poland,PL,PL,2022-10-18,72.26,220,320,220,[],C
5146,Poland,PL,PL,2022-10-17,105.99,220,320,220,[],C
5147,Poland,PL,PL,2022-10-16,139.79,220,320,220,[],C
5148,Poland,PL,PL,2022-10-15,173.89,220,320,220,[],C
5149,Poland,PL,PL,2022-10-14,208,220,320,220,[],C
5150,Poland,PL,PL,2022-10-13,86.8,220,320,220,[],C
5151,Poland,PL,PL,2022-10-12,121.36,220,320,220,[],C
5152,Poland,PL,PL,2022-10-11,155.89,220,320,220,[],C
5153,Poland,PL,PL,2022-10-10,190.26,220,320,220,[],C
5154,Poland,PL,PL,2022-10-09,169.77,206,320,220,[],C
5155,Poland,PL,PL,2022-10-08,100.63,185,320,220,[],C
5156,Poland,PL,PL,2022-10-07,129.44,214.5,320,220,[],C
5157,Poland,PL,PL,2022-10-06,163.59,220,320,220,[],C
5158,Poland,PL,PL,2022-10-05,197.52,220,320,220,[],C
5159,Poland,PL,PL,2022-10-04,124.21,153.1,320,220,[],C
5160,Poland,PL,PL,2022-10-03,44.31,100,320,220,[],C
5161,Poland,PL,PL,2022-10-02,61,120,320,220,[],C
5162,Poland,PL,PL,2022-10-01,79.53,140,320,220,[],C
5163,Poland,PL,PL,2022-09-30,102.64,191.1,320,220,[],C
5164,Poland,PL,PL,2022-09-29,132.36,191.1,320,220,[],C
5165,Poland,PL,PL,2022-09-28,161.94,191.1,320,220,[],C
5166,Poland,PL,PL,2022-09-27,191.8,191.1,320,220,[],C
5167,Poland,PL,PL,2022-09-26,221.67,191.1,320,220,[],C
5168,Poland,PL,PL,2022-09-25,217.04,160,320,220,[],C
5169,Poland,PL,PL,2022-09-24,63.44,160,320,220,[],C
5170,Poland,PL,PL,2022-09-23,89.7,191.1,320,220,[],C
5171,Poland,PL,PL,2022-09-22,118.78,191.1,320,220,[],C
5172,Poland,PL,PL,2022-09-21,148.53,191.1,320,220,[],C
5173,Poland,PL,PL,2022-09-20,177.36,191.1,320,220,[],C
5174,Poland,PL,PL,2022-09-19,66.73,100,320,220,[],C
5175,Poland,PL,PL,2022-09-18,82.54,105,320,220,[],C
5176,Poland,PL,PL,2022-09-17,98.63,105,320,220,[],C
5177,Poland,PL,PL,2022-09-16,114.86,105,320,220,[],C
5178,Poland,PL,PL,2022-09-15,131.31,105,320,220,[],C
5179,Poland,PL,PL,2022-09-14,148,105,320,220,[],C
5180,Poland,PL,PL,2022-09-13,164.73,130,320,220,[],C
5181,Poland,PL,PL,2022-09-12,184.24,130,320,220,[],C
5182,Poland,PL,PL,2022-09-11,204.09,116.9,320,220,[],C
5183,Poland,PL,PL,2022-09-10,221.59,120,320,220,[],C
5184,Poland,PL,PL,2022-09-09,207.87,160,320,220,[],C
5185,Poland,PL,PL,2022-09-08,59.68,159.5,320,220,[],C
5186,Poland,PL,PL,2022-09-07,84.86,181.1,320,220,[],C
5187,Poland,PL,PL,2022-09-06,112.99,153.4,320,220,[],C
5188,Poland,PL,PL,2022-09-05,137.4,165.2,320,220,[],C
5189,Poland,PL,PL,2022-09-04,162.33,148,320,220,[],C
5190,Poland,PL,PL,2022-09-03,176.91,154,320,220,[],C
5191,Poland,PL,PL,2022-09-02,55.48,90,320,220,[],C
5192,Poland,PL,PL,2022-09-01,70.2,95,320,220,[],C
5193,Poland,PL,PL,2022-08-31,83.3,80,320,220,[],C
5194,Poland,PL,PL,2022-08-30,97.02,80,320,220,[],C
5195,Poland,PL,PL,2022-08-29,110.59,80,320,220,[],C
5196,Poland,PL,PL,2022-08-28,124.28,80,320,220,[],C
5197,Poland,PL,PL,2022-08-27,137.34,80,320,220,[],C
5198,Poland,PL,PL,2022-08-26,150.41,85,320,220,[],C
5199,Poland,PL,PL,2022-08-25,163.78,85,320,220,[],C
5200,Poland,PL,PL,2022-08-24,177.01,90,320,220,[],C
5201,Poland,PL,PL,2022-08-23,190.24,144.3,320,220,[],C
5202,Poland,PL,PL,2022-08-22,212.05,98.8,320,220,[],C
5203,Poland,PL,PL,2022-08-21,86.77,172.5,320,220,[],C
5204,Poland,PL,PL,2022-08-20,113.79,178.1,320,220,[],C
5205,Poland,PL,PL,2022-08-19,141.31,191.1,320,220,[],C
5206,Poland,PL,PL,2022-08-18,171.24,191.1,320,220,[],C
5207,Poland,PL,PL,2022-08-17,201.39,191.1,320,220,[],C
5208,Poland,PL,PL,2022-08-16,234.38,191.1,320,220,[],C
5209,Poland,PL,PL,2022-08-15,171.09,191.1,320,220,[],C
5210,Poland,PL,PL,2022-08-14,84.87,191.1,320,220,[],C
5211,Poland,PL,PL,2022-08-13,114.5,191.1,320,220,[],C
5212,Poland,PL,PL,2022-08-12,144.44,191.1,320,220,[],C
5213,Poland,PL,PL,2022-08-11,174.78,191.1,320,220,[],C
5214,Poland,PL,PL,2022-08-10,205.32,191.1,320,220,[],C
5215,Poland,PL,PL,2022-08-09,232.04,220,320,220,[],C
5216,Poland,PL,PL,2022-08-08,105.8,220,320,220,[],C
5217,Poland,PL,PL,2022-08-07,140.68,220,320,220,[],C
5218,Poland,PL,PL,2022-08-06,175.57,220,320,220,[],C
5219,Poland,PL,PL,2022-08-05,210.17,220,320,220,[],C
5220,Poland,PL,PL,2022-08-04,241.04,220,320,220,[],C
5221,Poland,PL,PL,2022-08-03,119.36,220,320,220,[],C
5222,Poland,PL,PL,2022-08-02,153.25,220,320,220,[],C
5223,Poland,PL,PL,2022-08-01,187.61,220,320,220,[],C
5224,Poland,PL,PL,2022-07-31,222.34,220,320,220,[],C
5225,Poland,PL,PL,2022-07-30,241.44,220,320,220,[],C
5226,Poland,PL,PL,2022-07-29,120.72,220,320,220,[],C
5227,Poland,PL,PL,2022-07-28,154.96,220,320,220,[],C
5228,Poland,PL,PL,2022-07-27,189.32,220,320,220,[],C
5229,Poland,PL,PL,2022-07-26,219.45,220,320,220,[],C
5230,Poland,PL,PL,2022-07-25,108.37,220,320,220,[],C
5231,Poland,PL,PL,2022-07-24,142.43,220,320,220,[],C
5232,Poland,PL,PL,2022-07-23,176.09,220,320,220,[],C
5233,Poland,PL,PL,2022-07-22,208.02,220,320,220,[],C
5234,Poland,PL,PL,2022-07-21,89.55,220,320,220,[],C
5235,Poland,PL,PL,2022-07-20,123.98,220,320,220,[],C
5236,Poland,PL,PL,2022-07-19,158.2,220,320,220,[],C
5237,Poland,PL,PL,2022-07-18,192.05,220,320,220,[],C
5238,Poland,PL,PL,2022-07-17,105.75,220,320,220,[],C
5239,Poland,PL,PL,2022-07-16,105.75,220,320,220,[],C
5240,Poland,PL,PL,2022-07-15,105.75,220,320,220,[],C
5241,Poland,PL,PL,2022-07-14,115.69,220,320,220,[],C
5242,Poland,PL,PL,2022-07-13,149.42,220,320,220,[],C
5243,Poland,PL,PL,2022-07-12,183.15,220,320,220,[],C
5244,Poland,PL,PL,2022-07-11,216.94,220,320,220,[],C
5245,Poland,PL,PL,2022-07-10,106.85,220,320,220,[],C
5246,Poland,PL,PL,2022-07-09,140.98,199.3,320,220,[],C
5247,Poland,PL,PL,2022-07-08,174.02,0,320,220,[],C
5248,Poland,PL,PL,2022-07-07,176.21,111.2,320,220,[],C
5249,Poland,PL,PL,2022-07-06,191.94,206.8,320,220,[],C
5250,Poland,PL,PL,2022-07-05,223.33,220,320,220,[],C
5251,Poland,PL,PL,2022-07-04,257.8,220,320,220,[],C
5252,Poland,PL,PL,2022-07-03,240.54,220,320,220,[],C
5253,Poland,PL,PL,2022-07-02,113.9,220,320,220,[],C
5254,Poland,PL,PL,2022-07-01,147.91,220,320,220,[],C
5255,Poland,PL,PL,2022-06-30,182.81,220,320,220,[],C
5256,Poland,PL,PL,2022-06-29,217.19,220,320,220,[],C
5257,Poland,PL,PL,2022-06-28,96.52,220,320,220,[],C
5258,Poland,PL,PL,2022-06-27,130.75,220,320,220,[],C
5259,Poland,PL,PL,2022-06-26,165.27,220,320,220,[],C
5260,Poland,PL,PL,2022-06-25,199.89,220,320,220,[],C
5261,Poland,PL,PL,2022-06-24,79.47,220,320,220,[],C
5262,Poland,PL,PL,2022-06-23,113.97,220,320,220,[],C
5263,Poland,PL,PL,2022-06-22,149.12,220,320,220,[],C
5264,Poland,PL,PL,2022-06-21,116.39,220,320,220,[],C
5265,Poland,PL,PL,2022-06-20,49.19,175,320,220,[],C
5266,Poland,PL,PL,2022-06-19,76.99,170,320,220,[],C
5267,Poland,PL,PL,2022-06-18,103.39,170,320,220,[],C
5268,Poland,PL,PL,2022-06-17,129.19,191.1,320,220,[],C
5269,Poland,PL,PL,2022-06-16,158.55,191.1,320,220,[],C
5270,Poland,PL,PL,2022-06-15,188.39,182.6,320,220,[],C
5271,Poland,PL,PL,2022-06-14,223.72,191.1,320,220,[],C
5272,Poland,PL,PL,2022-06-13,99.21,220,320,220,[],C
5273,Poland,PL,PL,2022-06-12,128.86,220,320,220,[],C
5274,Poland,PL,PL,2022-06-11,162.73,220,320,220,[],C
5275,Poland,PL,PL,2022-06-10,196.37,220,320,220,[],C
5276,Poland,PL,PL,2022-06-09,230.46,220,320,220,[],C
5277,Poland,PL,PL,2022-06-08,265.55,220,320,220,[],C
5278,Poland,PL,PL,2022-06-07,271.81,220,320,220,[],C
5279,Poland,PL,PL,2022-06-06,129.09,220,320,220,[],C
5280,Poland,PL,PL,2022-06-05,163.9,220,320,220,[],C
5281,Poland,PL,PL,2022-06-04,195.11,220,320,220,[],C
5282,Poland,PL,PL,2022-06-03,232.74,220,320,220,[],C
5283,Poland,PL,PL,2022-06-02,111.14,220,320,220,[],C
5284,Poland,PL,PL,2022-06-01,146.04,220,320,220,[],C
5285,Poland,PL,PL,2022-05-31,180.9,220,320,220,[],C
5286,Poland,PL,PL,2022-05-30,47.02,191.1,320,220,[],C
5287,Poland,PL,PL,2022-05-29,76.83,220,320,220,[],C
5288,Poland,PL,PL,2022-05-28,110.76,220,320,220,[],C
5289,Poland,PL,PL,2022-05-27,144.26,220,320,220,[],C
5290,Poland,PL,PL,2022-05-26,178.54,220,320,220,[],C
5291,Poland,PL,PL,2022-05-25,48.62,220,320,220,[],C
5292,Poland,PL,PL,2022-05-24,83.79,191.1,320,220,[],C
5293,Poland,PL,PL,2022-05-23,114.32,191.1,320,220,[],C
5294,Poland,PL,PL,2022-05-22,144.73,191.1,320,220,[],C
5295,Poland,PL,PL,2022-05-21,174.25,191.1,320,220,[],C
5296,Poland,PL,PL,2022-05-20,203.29,191.1,320,220,[],C
5297,Poland,PL,PL,2022-05-19,67.63,191.1,320,220,[],C
5298,Poland,PL,PL,2022-05-18,97.92,191.1,320,220,[],C
5299,Poland,PL,PL,2022-05-17,128.27,191.1,320,220,[],C
5300,Poland,PL,PL,2022-05-16,158.63,191.1,320,220,[],C
5301,Poland,PL,PL,2022-05-15,188.29,191.1,320,220,[],C
5302,Poland,PL,PL,2022-05-14,217.71,191.1,320,220,[],C
5303,Poland,PL,PL,2022-05-13,91.99,191.1,320,220,[],C
5304,Poland,PL,PL,2022-05-12,121.82,191.1,320,220,[],C
5305,Poland,PL,PL,2022-05-11,151.95,191.1,320,220,[],C
5306,Poland,PL,PL,2022-05-10,181.58,220,320,220,[],C
5307,Poland,PL,PL,2022-05-09,215.5,220,320,220,[],C
5308,Poland,PL,PL,2022-05-08,250.57,220,320,220,[],C
5309,Poland,PL,PL,2022-05-07,246.39,220,320,220,[],C
5310,Poland,PL,PL,2022-05-06,106.79,220,320,220,[],C
5311,Poland,PL,PL,2022-05-05,141.4,220,320,220,[],C
5312,Poland,PL,PL,2022-05-04,176.12,220,320,220,[],C
5313,Poland,PL,PL,2022-05-03,211.15,220,320,220,[],C
5314,Poland,PL,PL,2022-05-02,245.1,213.3,320,220,[],C
5315,Poland,PL,PL,2022-05-01,115.02,220,320,220,[],C
5316,Poland,PL,PL,2022-04-30,149.57,220,320,220,[],C
5317,Poland,PL,PL,2022-04-29,183.58,220,320,220,[],C
5318,Poland,PL,PL,2022-04-28,195.8,220,320,220,[],C
5319,Poland,PL,PL,2022-04-27,88.21,220,320,220,[],C
5320,Poland,PL,PL,2022-04-26,122.09,220,320,220,[],C
5321,Poland,PL,PL,2022-04-25,129.42,220,320,220,[],C
5322,Poland,PL,PL,2022-04-24,52.42,191.1,320,220,[],C
5323,Poland,PL,PL,2022-04-23,81.8,191.1,320,220,[],C
5324,Poland,PL,PL,2022-04-22,110.97,160,320,220,[],C
5325,Poland,PL,PL,2022-04-21,135.91,145,320,220,[],C
5326,Poland,PL,PL,2022-04-20,159.2,175,320,220,[],C
5327,Poland,PL,PL,2022-04-19,186.64,171,320,220,[],C
5328,Poland,PL,PL,2022-04-18,214.33,175,320,220,[],C
5329,Poland,PL,PL,2022-04-17,207.79,152,320,220,[],C
5330,Poland,PL,PL,2022-04-16,57.4,125,320,220,[],C
5331,Poland,PL,PL,2022-04-15,76.51,125,320,220,[],C
5332,Poland,PL,PL,2022-04-14,96.06,125,320,220,[],C
5333,Poland,PL,PL,2022-04-13,115.71,125,320,220,[],C
5334,Poland,PL,PL,2022-04-12,135.89,125,320,220,[],C
5335,Poland,PL,PL,2022-04-11,155.66,107.3,320,220,[],C
5336,Poland,PL,PL,2022-04-10,172.38,107.3,320,220,[],C
5337,Poland,PL,PL,2022-04-09,188.61,107.3,320,220,[],C
5338,Poland,PL,PL,2022-04-08,204.86,107.3,320,220,[],C
5339,Poland,PL,PL,2022-04-07,221.58,107.3,320,220,[],C
5340,Poland,PL,PL,2022-04-06,238.55,107.3,320,220,[],C
5341,Poland,PL,PL,2022-04-05,111.88,107.3,320,220,[],C
5342,Poland,PL,PL,2022-04-04,62.06,107.3,320,220,[],C
5343,Poland,PL,PL,2022-04-03,79.01,107.3,320,220,[],C
5344,Poland,PL,PL,2022-04-02,95.8,107.3,320,220,[],C
5345,Poland,PL,PL,2022-04-01,112.61,107.3,320,220,[],C
5346,Poland,PL,PL,2022-03-31,130.12,191.1,320,220,[],C
5347,Poland,PL,PL,2022-03-30,160.52,191.1,320,220,[],C
5348,Poland,PL,PL,2022-03-29,189.27,191.1,320,220,[],C
5349,Poland,PL,PL,2022-03-28,213.84,191.1,320,220,[],C
5350,Poland,PL,PL,2022-03-27,74.22,191.1,320,220,[],C
5351,Poland,PL,PL,2022-03-26,102.17,183.2,320,220,[],C
5352,Poland,PL,PL,2022-03-25,129.13,191.1,320,220,[],C
5353,Poland,PL,PL,2022-03-24,157.48,191.1,320,220,[],C
5354,Poland,PL,PL,2022-03-23,185.77,191.1,320,220,[],C
5355,Poland,PL,PL,2022-03-22,82.84,191.1,320,220,[],C
5356,Poland,PL,PL,2022-03-21,115.51,143.9,320,220,[],C
5357,Poland,PL,PL,2022-03-20,140.07,112,320,220,[],C
5358,Poland,PL,PL,2022-03-19,158.96,191.1,320,220,[],C
5359,Poland,PL,PL,2022-03-18,170.33,191.1,320,220,[],C
5360,Poland,PL,PL,2022-03-17,46.28,60,320,220,[],C
