,Unnamed: 0,name,code,url,gasDayStart,inventory,sendOut,dtmi,dtrs,info,status,percentage Inventory to DTMI,percentage sendOut of DTRS
4269,4269,Italy,IT,IT,2022-09-24,1.286672,392.0,5.361056,560.2,[],C,24.00034620045006,69.97500892538379
4270,4270,Italy,IT,IT,2022-09-23,1.99346,424.2,5.361056,560.2,[],C,37.18409208931972,75.72295608711174
4271,4271,Italy,IT,IT,2022-09-22,2.75442,405.7,5.361056,560.2,[],C,51.37831054180371,72.42056408425562
4272,4272,Italy,IT,IT,2022-09-21,2.352364,423.9,5.361056,560.2,[],E,43.87874329236629,75.66940378436271
4273,4273,Italy,IT,IT,2022-09-20,1.848692,415.8,5.361056,560.2,[],E,34.483728578847156,74.22349161013923
4274,4274,Italy,IT,IT,2022-09-19,1.634324,361.6,5.361056,560.2,[],C,30.485113380647398,64.54837558014994
4275,4275,Italy,IT,IT,2022-09-18,1.930936,388.3,5.361056,560.2,[],C,36.01782932317813,69.31453052481257
4276,4276,Italy,IT,IT,2022-09-17,1.311612,388.3,5.361056,560.2,[],C,24.465553055218976,69.31453052481257
4277,4277,Italy,IT,IT,2022-09-16,2.0213,416.3,5.361056,560.2,[],C,37.7033927644106,74.31274544805426
4278,4278,Italy,IT,IT,2022-09-15,2.783768,416.7,5.361056,560.2,[],C,51.925740003462,74.38414851838628
4279,4279,Italy,IT,IT,2022-09-14,2.932596,424.2,5.361056,560.2,[],C,54.701834862385326,75.72295608711174
4280,4280,Italy,IT,IT,2022-09-13,1.903328,399.2,5.361056,560.2,[],C,35.502856153713005,71.26026419136022
4281,4281,Italy,IT,IT,2022-09-12,1.586996,280.8,5.361056,560.2,[],C,29.602302232992905,50.124955373081036
4282,4282,Italy,IT,IT,2022-09-11,1.89602,373.4,5.361056,560.2,[],C,35.36653972650165,66.65476615494465
4283,4283,Italy,IT,IT,2022-09-10,1.16116,373.4,5.361056,560.2,[],C,21.659165656915356,66.65476615494465
4284,4284,Italy,IT,IT,2022-09-09,1.844284,411.6,5.361056,560.2,[],C,34.40150597195777,73.47375937165297
4285,4285,Italy,IT,IT,2022-09-08,2.595848,408.9,5.361056,560.2,[],C,48.42046044659858,72.9917886469118
4286,4286,Italy,IT,IT,2022-09-07,3.34254,405.0,5.361056,560.2,[],C,62.348537303098496,72.29560871117458
4287,4287,Italy,IT,IT,2022-09-06,3.884492,411.3,5.361056,560.2,[],C,72.45759044486758,73.42020706890396
4288,4288,Italy,IT,IT,2022-09-05,2.419528,393.4,5.361056,560.2,[],C,45.13155617102303,70.22491967154588
4289,4289,Italy,IT,IT,2022-09-04,1.740464,369.9,5.361056,560.2,[],C,32.46494720443137,66.02998928953944
4290,4290,Italy,IT,IT,2022-09-03,1.078916,379.7,5.361056,560.2,[],C,20.125064912584385,67.77936451267404
4291,4291,Italy,IT,IT,2022-09-02,1.773176,381.2,5.361056,560.2,[],C,33.07512549766315,68.04712602641912
4292,4292,Italy,IT,IT,2022-09-01,2.466508,380.9,5.361056,560.2,[],C,46.007876060238885,67.99357372367011
4293,4293,Italy,IT,IT,2022-08-31,2.904408,438.2,5.361056,560.2,[],C,54.176042928855814,78.22206354873259
4294,4294,Italy,IT,IT,2022-08-30,2.251096,359.1,5.361056,560.2,[],C,41.98978708672322,64.1021063905748
4295,4295,Italy,IT,IT,2022-08-29,2.036496,314.3,5.361056,560.2,[],C,37.9868443828977,56.10496251338807
4296,4296,Italy,IT,IT,2022-08-28,1.597552,287.2,5.361056,560.2,[],C,29.799203738964863,51.26740449839342
4297,4297,Italy,IT,IT,2022-08-27,1.910056,288.8,5.361056,560.2,[],C,35.62835381685996,51.55301677972153
4298,4298,Italy,IT,IT,2022-08-26,2.344012,234.2,5.361056,560.2,[],C,43.722953089839024,41.80649767940021
4299,4299,Italy,IT,IT,2022-08-25,2.629372,243.8,5.361056,560.2,[],C,49.045785009520515,43.520171367368796
4300,4300,Italy,IT,IT,2022-08-24,2.970412,242.3,5.361056,560.2,[],C,55.40721827938376,43.2524098536237
4301,4301,Italy,IT,IT,2022-08-23,3.400888,254.5,5.361056,560.2,[],C,63.436904967976474,45.430203498750444
4302,4302,Italy,IT,IT,2022-08-22,2.454096,247.3,5.361056,560.2,[],C,45.77635450926086,44.144948232774006
4303,4303,Italy,IT,IT,2022-08-21,1.90762,255.0,5.361056,560.2,[],C,35.58291500778951,45.519457336665475
4304,4304,Italy,IT,IT,2022-08-20,2.11584,257.9,5.361056,560.2,[],C,39.466851306906705,46.03712959657265
4305,4305,Italy,IT,IT,2022-08-19,3.245448,271.6,5.361056,560.2,[],C,60.53747619871906,48.48268475544448
4306,4306,Italy,IT,IT,2022-08-18,2.701872,260.7,5.361056,560.2,[],C,50.39813051756967,46.536951088896814
4307,4307,Italy,IT,IT,2022-08-17,2.797456,212.1,5.361056,560.2,[],C,52.18106283538169,37.86147804355587
4308,4308,Italy,IT,IT,2022-08-16,3.07748,257.5,5.361056,560.2,[],C,57.40436212567077,45.96572652624062
4309,4309,Italy,IT,IT,2022-08-15,3.0337479999999997,233.5,5.361056,560.2,[],C,56.58862731521551,41.681542306319166
4310,4310,Italy,IT,IT,2022-08-14,1.953672,123.5,5.361056,560.2,[],C,36.44192487450234,22.045697965012494
4311,4311,Italy,IT,IT,2022-08-13,1.770276,205.3,5.361056,560.2,[],E,33.021031677341185,36.647625847911456
4312,4312,Italy,IT,IT,2022-08-12,1.948336,216.1,5.361056,560.2,[],C,36.34239224510992,38.57550874687611
4313,4313,Italy,IT,IT,2022-08-11,2.432868,260.0,5.361056,560.2,[],E,45.38038774450407,46.41199571581577
4314,4314,Italy,IT,IT,2022-08-10,2.713936,260.0,5.361056,560.2,[],E,50.623160810109056,46.41199571581577
4315,4315,Italy,IT,IT,2022-08-09,2.993612,260.0,5.361056,560.2,[],E,55.8399688419595,46.41199571581577
4316,4316,Italy,IT,IT,2022-08-08,3.27294,260.0,5.361056,560.2,[],C,61.0502856153713,46.41199571581577
4317,4317,Italy,IT,IT,2022-08-07,2.440872,179.1,5.361056,560.2,[],E,45.529686688592705,31.970724741163863
4318,4318,Italy,IT,IT,2022-08-06,1.919684,220.5,5.361056,560.2,[],C,35.80794530032889,39.36094252052838
4319,4319,Italy,IT,IT,2022-08-05,2.175928,237.0,5.361056,560.2,[],C,40.58767526397784,42.30631917172438
4320,4320,Italy,IT,IT,2022-08-04,2.512908,250.8,5.361056,560.2,[],C,46.87337718539034,44.76972509817922
4321,4321,Italy,IT,IT,2022-08-03,2.962756,249.6,5.361056,560.2,[],C,55.26441059373378,44.55551588718315
4322,4322,Italy,IT,IT,2022-08-02,3.133044,250.9,5.361056,560.2,[],C,58.44079972303964,44.78757586576222
4323,4323,Italy,IT,IT,2022-08-01,3.256816,249.2,5.361056,560.2,[],C,60.74952397438117,44.484112816851116
4324,4324,Italy,IT,IT,2022-07-31,2.7086,232.3,5.361056,560.2,[],C,50.52362818071664,41.4673330953231
4325,4325,Italy,IT,IT,2022-07-30,2.146928,218.2,5.361056,560.2,[],C,40.04673706075818,38.95037486611923
4326,4326,Italy,IT,IT,2022-07-29,6.855716,323.7,5.361056,560.2,[],C,127.87995499394151,57.78293466619064
4327,4327,Italy,IT,IT,2022-07-28,2.472192,499.5,5.361056,560.2,[],C,46.113899948069935,89.16458407711531
4328,4328,Italy,IT,IT,2022-07-27,2.41802,537.8,5.361056,560.2,[],E,45.1034273844556,96.00142806140663
4329,4329,Italy,IT,IT,2022-07-26,2.413728,531.0,5.361056,560.2,[],C,45.023368530379095,94.78757586576222
4330,4330,Italy,IT,IT,2022-07-25,3.246724,536.0,5.361056,560.2,[],C,60.561277479660724,95.68011424491253
4331,4331,Italy,IT,IT,2022-07-24,3.070056,510.0,5.361056,560.2,[],C,57.265881945646534,91.03891467333095
4332,4332,Italy,IT,IT,2022-07-23,1.026368,401.2,5.361056,560.2,[],C,19.144884888350354,71.61727954302035
4333,4333,Italy,IT,IT,2022-07-22,1.754732,533.2,5.361056,560.2,[],C,32.73108880041544,95.18029275258836
4334,4334,Italy,IT,IT,2022-07-21,2.52764,531.8,5.361056,560.2,[],C,47.14817379262593,94.93038200642626
4335,4335,Italy,IT,IT,2022-07-20,2.589816,530.6,5.361056,560.2,[],C,48.30794530032889,94.7161727954302
4336,4336,Italy,IT,IT,2022-07-19,2.381248,516.3,5.361056,560.2,[],E,44.417517742773065,92.16351303106032
4337,4337,Italy,IT,IT,2022-07-18,3.135248,519.0,5.361056,560.2,[],C,58.48191102648433,92.6454837558015
4338,4338,Italy,IT,IT,2022-07-17,2.957768,525.1,5.361056,560.2,[],C,55.17136922278,93.73438057836486
4339,4339,Italy,IT,IT,2022-07-16,1.821316,525.3,5.361056,560.2,[],C,33.973082915007794,93.77008211353086
4340,4340,Italy,IT,IT,2022-07-15,1.706012,524.9,5.361056,560.2,[],C,31.82231261900641,93.69867904319885
4341,4341,Italy,IT,IT,2022-07-14,2.655124,524.3,5.361056,560.2,[],C,49.52613813397957,93.59157443770081
4342,4342,Italy,IT,IT,2022-07-13,2.646192,517.6,5.361056,560.2,[],C,49.35952916738792,92.3955730096394
4343,4343,Italy,IT,IT,2022-07-12,2.266988,506.6,5.361056,560.2,[],E,42.2862212220876,90.43198857550875
4344,4344,Italy,IT,IT,2022-07-11,3.043144,506.5,5.361056,560.2,[],C,56.76389129305868,90.41413780792573
4345,4345,Italy,IT,IT,2022-07-10,3.30716,503.1,5.361056,560.2,[],C,61.688592695170506,89.80721171010353
4346,4346,Italy,IT,IT,2022-07-09,2.234044,445.3,5.361056,560.2,[],C,41.67171542323005,79.48946804712602
4347,4347,Italy,IT,IT,2022-07-08,2.252488,483.9,5.361056,560.2,[],C,42.015752120477764,86.37986433416636
4348,4348,Italy,IT,IT,2022-07-07,3.13142,484.3,5.361056,560.2,[],C,58.41050718365934,86.4512674044984
4349,4349,Italy,IT,IT,2022-07-06,3.522688,517.5,5.361056,560.2,[],C,65.70884542149905,92.37772224205641
4350,4350,Italy,IT,IT,2022-07-05,3.109032,519.7,5.361056,560.2,[],C,57.99290289077377,92.77043912888254
4351,4351,Italy,IT,IT,2022-07-04,3.734272,478.5,5.361056,560.2,[],C,69.65553055218972,85.41592288468404
4352,4352,Italy,IT,IT,2022-07-03,3.974856,522.1,5.361056,560.2,[],C,74.14315388610005,93.19885755087468
4353,4353,Italy,IT,IT,2022-07-02,2.79908,496.8,5.361056,560.2,[],C,52.21135537476199,88.68261335237415
4354,4354,Italy,IT,IT,2022-07-01,2.601184,522.8,5.361056,560.2,[],C,48.519993075991,93.32381292395571
4355,4355,Italy,IT,IT,2022-06-30,3.10706,504.2,5.361056,560.2,[],C,57.95611909295483,90.00357015351659
4356,4356,Italy,IT,IT,2022-06-29,2.994888,494.6,5.361056,560.2,[],C,55.863770122901165,88.28989646554801
4357,4357,Italy,IT,IT,2022-06-28,3.09662,494.1,5.361056,560.2,[],C,57.76138133979575,88.20064262763299
4358,4358,Italy,IT,IT,2022-06-27,4.000724,489.6,5.361056,560.2,[],C,74.625670763372,87.39735808639772
4359,4359,Italy,IT,IT,2022-06-26,3.708636,456.0,5.361056,560.2,[],C,69.17734118054354,81.39950017850767
4360,4360,Italy,IT,IT,2022-06-25,3.113092,449.0,5.361056,560.2,[],C,58.068634239224515,80.14994644769725
4361,4361,Italy,IT,IT,2022-06-24,2.77066,424.2,5.361056,560.2,[],C,51.681235935606715,75.72295608711174
4362,4362,Italy,IT,IT,2022-06-23,3.233036,530.3,5.361056,560.2,[],C,60.305954647741046,94.66262049268117
4363,4363,Italy,IT,IT,2022-06-22,2.441916,529.8,5.361056,560.2,[],C,45.549160463908606,94.57336665476615
4364,4364,Italy,IT,IT,2022-06-21,3.401932,524.1,5.361056,560.2,[],C,63.456378743292376,93.55587290253482
4365,4365,Italy,IT,IT,2022-06-20,4.158832,533.9,5.361056,560.2,[],C,77.57486584732561,95.3052481256694
4366,4366,Italy,IT,IT,2022-06-19,3.69808,509.3,5.361056,560.2,[],C,68.98043967457158,90.9139593002499
4367,4367,Italy,IT,IT,2022-06-18,4.6255,520.4,5.361056,560.2,[],C,86.27964341353645,92.89539450196357
4368,4368,Italy,IT,IT,2022-06-17,3.748888,491.5,5.361056,560.2,[],C,69.92816340661243,87.73652267047483
4369,4369,Italy,IT,IT,2022-06-16,3.370496,490.1,5.361056,560.2,[],C,62.870001731002255,87.48661192431274
4370,4370,Italy,IT,IT,2022-06-15,2.378116,528.4,5.361056,560.2,[],C,44.359096416825345,94.32345590860406
4371,4371,Italy,IT,IT,2022-06-14,3.277116,439.8,5.361056,560.2,[],C,61.12818071663494,78.50767583006069
4372,4372,Italy,IT,IT,2022-06-13,4.141316,511.9,5.361056,560.2,[],C,77.24813917258092,91.37807925740806
4373,4373,Italy,IT,IT,2022-06-12,3.6772,533.1,5.361056,560.2,[],C,68.59096416825342,95.16244198500536
4374,4374,Italy,IT,IT,2022-06-11,3.85758,537.9,5.361056,560.2,[],C,71.95559979227973,96.01927882898963
4375,4375,Italy,IT,IT,2022-06-10,3.765244,519.9,5.361056,560.2,[],C,70.23325255322833,92.80614066404854
4376,4376,Italy,IT,IT,2022-06-09,1.891844,519.7,5.361056,560.2,[],E,35.28864462523802,92.77043912888254
4377,4377,Italy,IT,IT,2022-06-08,2.628096,519.8,5.361056,560.2,[],C,49.02198372857885,92.78828989646554
4378,4378,Italy,IT,IT,2022-06-07,3.214128,516.6,5.361056,560.2,[],C,59.953262939241824,92.21706533380934
4379,4379,Italy,IT,IT,2022-06-06,3.9295,447.1,5.361056,560.2,[],C,73.2971265362645,79.81078186362012
4380,4380,Italy,IT,IT,2022-06-05,3.405412,435.1,5.361056,560.2,[],C,63.52129132767873,77.66868975365941
4381,4381,Italy,IT,IT,2022-06-04,3.338944,435.7,5.361056,560.2,[],C,62.28146096589926,77.77579435915743
4382,4382,Italy,IT,IT,2022-06-03,3.845516,435.2,5.361056,560.2,[],C,71.73056949974035,77.6865405212424
4383,4383,Italy,IT,IT,2022-06-02,3.842732,414.1,5.361056,560.2,[],E,71.67863943223126,73.92002856122814
4384,4384,Italy,IT,IT,2022-06-01,3.366668,376.2,5.361056,560.2,[],C,62.79859788817726,67.15458764726883
4385,4385,Italy,IT,IT,2022-05-31,3.617924,379.7,5.361056,560.2,[],C,67.48528648087243,67.77936451267404
4386,4386,Italy,IT,IT,2022-05-30,3.79436,386.0,5.361056,560.2,[],C,70.77635450926087,68.90396287040342
4387,4387,Italy,IT,IT,2022-05-29,2.771704,392.2,5.361056,560.2,[],C,51.70070971092263,70.0107104605498
4388,4388,Italy,IT,IT,2022-05-28,3.2016,390.5,5.361056,560.2,[],C,59.719577635450925,69.70724741163869
4389,4389,Italy,IT,IT,2022-05-27,3.535796,391.2,5.361056,560.2,[],C,65.95334948935434,69.83220278471973
4390,4390,Italy,IT,IT,2022-05-26,2.552232,378.6,5.361056,560.2,[],C,47.606889388956205,67.58300606926097
4391,4391,Italy,IT,IT,2022-05-25,3.044884,376.6,5.361056,560.2,[],C,56.79634758525187,67.22599071760087
4392,4392,Italy,IT,IT,2022-05-24,3.618156,378.0,5.361056,560.2,[],C,67.48961398649818,67.47590146376294
4393,4393,Italy,IT,IT,2022-05-23,4.304296,392.1,5.361056,560.2,[],C,80.28821187467544,69.99285969296679
4394,4394,Italy,IT,IT,2022-05-22,3.5931,405.8,5.361056,560.2,[],C,67.0222433789164,72.43841485183863
4395,4395,Italy,IT,IT,2022-05-21,3.201948,325.2,5.361056,560.2,[],C,59.72606889388956,58.050696179935734
4396,4396,Italy,IT,IT,2022-05-20,3.771856,402.2,5.361056,560.2,[],C,70.35658646356241,71.7957872188504
4397,4397,Italy,IT,IT,2022-05-19,4.451384,401.8,5.361056,560.2,[],C,83.03185044140558,71.72438414851838
4398,4398,Italy,IT,IT,2022-05-18,3.130376,365.8,5.361056,560.2,[],C,58.39103340834344,65.2981078186362
4399,4399,Italy,IT,IT,2022-05-17,3.474548,366.3,5.361056,560.2,[],C,64.8108880041544,65.38736165655122
4400,4400,Italy,IT,IT,2022-05-16,3.112396,365.3,5.361056,560.2,[],C,58.05565172234724,65.20885398072117
4401,4401,Italy,IT,IT,2022-05-15,2.9896680000000004,403.0,5.361056,560.2,[],C,55.76640124632163,71.93859335951446
4402,4402,Italy,IT,IT,2022-05-14,3.505404,516.0,5.361056,560.2,[],C,65.38644625238014,92.10996072831131
4403,4403,Italy,IT,IT,2022-05-13,3.6337,492.7,5.361056,560.2,[],C,67.77955686342393,87.95073188147089
4404,4404,Italy,IT,IT,2022-05-12,3.216448,399.3,5.361056,560.2,[],C,59.9965379954994,71.27811495894323
4405,4405,Italy,IT,IT,2022-05-11,1.962952,343.0,5.361056,560.2,[],C,36.61502509953263,61.228132809710814
4406,4406,Italy,IT,IT,2022-05-10,2.284736,313.2,5.361056,560.2,[],C,42.61727540245803,55.908604069975
4407,4407,Italy,IT,IT,2022-05-09,2.82866,305.2,5.361056,560.2,[],C,52.76311234204605,54.48054266333452
4408,4408,Italy,IT,IT,2022-05-08,1.5012719999999997,319.2,5.361056,560.2,[],C,28.003288904275575,56.97965012495536
4409,4409,Italy,IT,IT,2022-05-07,2.062132,335.5,5.361056,560.2,[],C,38.46503375454389,59.88932524098536
4410,4410,Italy,IT,IT,2022-05-06,1.652884,333.8,5.361056,560.2,[],C,30.831313830707984,59.58586219207426
4411,4411,Italy,IT,IT,2022-05-05,1.675968,357.1,5.361056,560.2,[],C,31.261900640470834,63.74509103891467
4412,4412,Italy,IT,IT,2022-05-04,2.303528,362.4,5.361056,560.2,[],C,42.967803358144366,64.69118172081399
4413,4413,Italy,IT,IT,2022-05-03,1.748468,363.3,5.361056,560.2,[],C,32.614246148519996,64.85183862906105
4414,4414,Italy,IT,IT,2022-05-02,2.385888,396.3,5.361056,560.2,[],C,44.50406785528821,70.74259193145305
4415,4415,Italy,IT,IT,2022-05-01,2.804648,449.5,5.361056,560.2,[],C,52.31521550978017,80.23920028561228
4416,4416,Italy,IT,IT,2022-04-30,1.70404,518.0,5.361056,543.1,[],C,31.78552882118747,95.37838335481494
4417,4417,Italy,IT,IT,2022-04-29,2.43658,426.1,5.361056,543.1,[],C,45.44962783451619,78.45700607622905
4418,4418,Italy,IT,IT,2022-04-28,3.18768,506.4,5.361056,543.1,[],C,59.45992729790549,93.24249677775731
4419,4419,Italy,IT,IT,2022-04-27,3.713972,506.3,5.361056,543.1,[],C,69.27687380993596,93.22408396243786
4420,4420,Italy,IT,IT,2022-04-26,2.173376,528.8,5.361056,543.1,[],C,40.54007270209452,97.36696740931687
4421,4421,Italy,IT,IT,2022-04-25,2.355844,521.2,5.361056,543.1,[],C,43.94365587675264,95.96759344503775
4422,4422,Italy,IT,IT,2022-04-24,3.204848,494.6,5.361056,543.1,[],C,59.780162714211535,91.06978457006076
4423,4423,Italy,IT,IT,2022-04-23,2.011556,534.0,5.361056,543.1,[],E,37.52163752812879,98.32443380592892
4424,4424,Italy,IT,IT,2022-04-22,2.771008,535.2,5.361056,543.1,[],C,51.687727194045365,98.54538758976248
4425,4425,Italy,IT,IT,2022-04-21,2.898956,535.7,5.361056,543.1,[],C,54.07434654665052,98.6374516663598
4426,4426,Italy,IT,IT,2022-04-20,3.52524,455.7,5.361056,543.1,[],C,65.75644798338239,83.9071994107899
4427,4427,Italy,IT,IT,2022-04-19,3.068084,479.4,5.361056,543.1,[],C,57.22909814782759,88.27103664150248
4428,4428,Italy,IT,IT,2022-04-18,1.921192,454.3,5.361056,543.1,[],C,35.83607408689631,83.64941999631743
4429,4429,Italy,IT,IT,2022-04-17,0.61306,462.5,5.361056,543.1,[],C,11.435433616063703,85.15927085251334
4430,4430,Italy,IT,IT,2022-04-16,1.362768,436.7,5.361056,543.1,[],C,25.41976804569846,80.40876450009206
4431,4431,Italy,IT,IT,2022-04-15,2.114796,430.8,5.361056,543.1,[],C,39.447377531590796,79.32240839624379
4432,4432,Italy,IT,IT,2022-04-14,1.321472,430.6,5.361056,543.1,[],C,24.649472044313658,79.28558276560487
4433,4433,Italy,IT,IT,2022-04-13,2.080576,416.6,5.361056,543.1,[],C,38.80907045179159,76.70778862088014
4434,4434,Italy,IT,IT,2022-04-12,2.813812,385.9,5.361056,543.1,[],E,52.48615198199757,71.05505431780519
4435,4435,Italy,IT,IT,2022-04-11,2.824484,396.4,5.361056,543.1,[],C,52.685217240782414,72.98839992634873
4436,4436,Italy,IT,IT,2022-04-10,1.01326,331.4,5.361056,543.1,[],C,18.90038082049507,61.02006996869821
4437,4437,Italy,IT,IT,2022-04-09,1.194104,395.3,5.361056,543.1,[],C,22.273671455772895,72.78585895783465
4438,4438,Italy,IT,IT,2022-04-08,1.89892,395.7,5.361056,543.1,[],C,35.42063354682361,72.8595102191125
4439,4439,Italy,IT,IT,2022-04-07,2.600836,396.5,5.361056,543.1,[],C,48.51350181755237,73.0068127416682
4440,4440,Italy,IT,IT,2022-04-06,2.889212,395.4,5.361056,543.1,[],C,53.89259131036871,72.8042717731541
4441,4441,Italy,IT,IT,2022-04-05,2.439596,396.0,5.361056,543.1,[],C,45.50588540765103,72.91474866507089
4442,4442,Italy,IT,IT,2022-04-04,3.126548,370.5,5.361056,543.1,[],C,58.31962956551844,68.21948075860799
4443,4443,Italy,IT,IT,2022-04-03,1.621216,236.0,5.361056,543.1,[],C,30.24060931279211,43.45424415393113
4444,4444,Italy,IT,IT,2022-04-02,1.024744,235.3,5.361056,543.1,[],C,19.114592348970056,43.3253544466949
4445,4445,Italy,IT,IT,2022-04-01,1.446868,235.7,5.361056,543.1,[],C,26.98848883503549,43.39900570797274
4446,4446,Italy,IT,IT,2022-03-31,1.873864,237.2,5.361056,543.1,[],C,34.953262939241824,43.67519793776468
4447,4447,Italy,IT,IT,2022-03-30,2.157252,239.0,5.361056,543.1,[],C,40.23931106110439,44.006628613515005
4448,4448,Italy,IT,IT,2022-03-29,0.889488,376.4,5.361056,543.1,[],C,16.59165656915354,69.30583686245626
4449,4449,Italy,IT,IT,2022-03-28,1.554052,376.1,5.361056,543.1,[],C,28.987796434135365,69.2505984164979
4450,4450,Italy,IT,IT,2022-03-27,2.219196,288.7,5.361056,543.1,[],C,41.394755063181584,53.15779782728779
4451,4451,Italy,IT,IT,2022-03-26,1.158028,291.5,5.361056,543.1,[],C,21.600744330967633,53.67335665623274
4452,4452,Italy,IT,IT,2022-03-25,1.665992,362.9,5.361056,543.1,[],C,31.07581789856327,66.82010679432885
4453,4453,Italy,IT,IT,2022-03-24,2.305964,388.3,5.361056,543.1,[],C,43.01324216721482,71.49696188547229
4454,4454,Italy,IT,IT,2022-03-23,2.991408,396.8,5.361056,543.1,[],C,55.7988575385148,73.0620511876266
4455,4455,Italy,IT,IT,2022-03-22,2.52474,371.9,5.361056,543.1,[],C,47.094079972303966,68.47726017308045
4456,4456,Italy,IT,IT,2022-03-21,0.999572,397.0,5.361056,543.1,[],C,18.645057988575388,73.09887681826551
4457,4457,Italy,IT,IT,2022-03-20,1.703344,357.9,5.361056,514.5,[],C,31.772546304310197,69.56268221574344
4458,4458,Italy,IT,IT,2022-03-19,2.332412,357.8,5.361056,514.5,[],C,43.50657780855116,69.54324586977648
4459,4459,Italy,IT,IT,2022-03-18,1.488396,390.0,5.361056,514.5,[],C,27.76311234204605,75.80174927113703
4460,4460,Italy,IT,IT,2022-03-17,2.176044,395.0,5.361056,514.5,[],C,40.58983901679073,76.77356656948494
4461,4461,Italy,IT,IT,2022-03-16,2.871348,396.9,5.361056,514.5,[],C,53.559373377185395,77.14285714285714
4462,4462,Italy,IT,IT,2022-03-15,2.584596,371.8,5.361056,514.5,[],C,48.21057642374935,72.26433430515064
4463,4463,Italy,IT,IT,2022-03-14,0.843552,257.1,5.361056,514.5,[],C,15.734810455253593,49.97084548104957
4464,4464,Italy,IT,IT,2022-03-13,1.29862,319.7,5.361056,514.5,[],C,24.223212740176567,62.137998056365404
4465,4465,Italy,IT,IT,2022-03-12,1.861104,335.4,5.361056,514.5,[],C,34.71525012982517,65.18950437317784
4466,4466,Italy,IT,IT,2022-03-11,2.445744,396.6,5.361056,514.5,[],C,45.6205643067336,77.08454810495627
4467,4467,Italy,IT,IT,2022-03-10,3.141628,384.6,5.361056,514.5,[],C,58.60091743119267,74.75218658892129
4468,4468,Italy,IT,IT,2022-03-09,3.601916,392.5,5.361056,514.5,[],C,67.18668859269518,76.28765792031098
4469,4469,Italy,IT,IT,2022-03-08,2.948372,403.2,5.361056,514.5,[],C,54.99610524493682,78.36734693877551
4470,4470,Italy,IT,IT,2022-03-07,3.268416,415.1,5.361056,514.5,[],C,60.965899255669044,80.68027210884354
4471,4471,Italy,IT,IT,2022-03-06,1.765172,390.6,5.361056,514.5,[],C,32.925826553574524,75.91836734693878
4472,4472,Italy,IT,IT,2022-03-05,1.677012,369.0,5.361056,514.5,[],C,31.281374415786743,71.7201166180758
4473,4473,Italy,IT,IT,2022-03-04,2.324756,407.6,5.361056,514.5,[],C,43.36377012290116,79.22254616132167
4474,4474,Italy,IT,IT,2022-03-03,3.037112,409.5,5.361056,514.5,[],C,56.651376146789,79.59183673469387
4475,4475,Italy,IT,IT,2022-03-02,3.218536,415.2,5.361056,514.5,[],C,60.035485546131206,80.69970845481049
4476,4476,Italy,IT,IT,2022-03-01,2.780984,465.3,5.361056,514.5,[],C,51.87380993595292,90.43731778425656
4477,4477,Italy,IT,IT,2022-02-28,1.932096,405.8,5.361056,514.5,[],C,36.03946685130691,78.87269193391643
4478,4478,Italy,IT,IT,2022-02-27,1.833148,338.0,4.955056,514.5,[],C,36.99550519711583,65.69484936831876
4479,4479,Italy,IT,IT,2022-02-26,0.990292,337.0,4.955056,514.5,[],C,19.985485532353216,65.50048590864918
4480,4480,Italy,IT,IT,2022-02-25,1.599292,427.5,4.955056,514.5,[],C,32.27596216874239,83.09037900874635
4481,4481,Italy,IT,IT,2022-02-24,2.359092,432.8,4.955056,514.5,[],C,47.60979492461841,84.12050534499514
4482,4482,Italy,IT,IT,2022-02-23,1.395364,437.7,4.955056,514.5,[],C,28.160408277928646,85.07288629737609
4483,4483,Italy,IT,IT,2022-02-22,2.15876,446.1,4.955056,514.5,[],C,43.56681337203858,86.70553935860059
4484,4484,Italy,IT,IT,2022-02-21,2.934452,484.2,4.955056,514.5,[],C,59.22136904204513,94.11078717201165
4485,4485,Italy,IT,IT,2022-02-20,3.13838,423.4,4.955056,514.5,[],C,63.33692293285888,82.29348882410108
4486,4486,Italy,IT,IT,2022-02-19,2.468712,442.4,4.955056,514.5,[],C,49.82208071916846,85.98639455782312
4487,4487,Italy,IT,IT,2022-02-18,3.072724,479.5,4.955056,514.5,[],C,62.011892499297694,93.19727891156462
4488,4488,Italy,IT,IT,2022-02-17,3.119472,424.7,4.955056,514.5,[],C,62.95533289633861,82.54616132167152
4489,4489,Italy,IT,IT,2022-02-16,3.772088,370.2,4.955056,514.5,[],C,76.12604176421014,71.9533527696793
4490,4490,Italy,IT,IT,2022-02-15,1.953324,304.8,4.955056,514.5,[],C,39.42082592002997,59.24198250728864
4491,4491,Italy,IT,IT,2022-02-14,1.18436,187.1,4.955056,514.5,[],C,23.9020507538159,36.36540330417881
4492,4492,Italy,IT,IT,2022-02-13,1.254656,179.2,4.955056,514.5,[],C,25.32072291413054,34.82993197278911
4493,4493,Italy,IT,IT,2022-02-12,1.569016,222.7,4.955056,514.5,[],C,31.664949901676188,43.284742468415935
4494,4494,Italy,IT,IT,2022-02-11,1.952164,361.2,4.955056,514.5,[],C,39.39741548834161,70.20408163265306
4495,4495,Italy,IT,IT,2022-02-10,2.5839,395.3,4.955056,514.5,[],C,52.14673658582264,76.83187560738581
4496,4496,Italy,IT,IT,2022-02-09,3.27642,332.9,4.955056,514.5,[],C,66.12276430377376,64.70359572400388
