,name,code,url,gasDayStart,gasInStorage,consumption,consumptionFull,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,status,trend,full,info
2660,France,FR,FR,2022-04-22,38.5342,430.4139,8.95,779.33,132,-647.3,130.4608,1138.44,2455.62,C,0.5,29.54,[]
2661,France,FR,FR,2022-04-21,37.8869,430.4139,8.8,671.92,81.5,-590.4,130.4608,1138.44,2455.62,C,0.45,29.04,[]
2662,France,FR,FR,2022-04-20,37.2965,430.4139,8.67,620.36,12.3,-608,130.4608,1138.44,2455.62,C,0.47,28.59,[]
2663,France,FR,FR,2022-04-19,36.6884,430.4139,8.52,723.68,91.9,-631.8,130.4608,1138.44,2455.62,C,0.48,28.12,[]
2664,France,FR,FR,2022-04-18,36.0567,430.4139,8.38,973.67,8.3,-965.4,130.4608,1138.44,2455.62,C,0.74,27.64,[]
2665,France,FR,FR,2022-04-17,35.0913,430.4139,8.15,984.28,3,-981.3,130.4608,1138.44,2455.62,C,0.75,26.9,[]
2666,France,FR,FR,2022-04-16,34.11,430.4139,7.92,953.42,4,-949.4,130.4608,1138.44,2455.62,C,0.73,26.15,[]
2667,France,FR,FR,2022-04-15,33.1606,430.4139,7.7,861.43,11.7,-849.7,130.4608,1138.44,2455.62,C,0.65,25.42,[]
2668,France,FR,FR,2022-04-14,32.3109,430.4139,7.51,593.7,148.3,-445.4,130.4608,1138.44,2455.62,C,0.34,24.77,[]
2669,France,FR,FR,2022-04-13,31.8655,430.4139,7.4,706.63,30.2,-676.4,130.4608,1138.44,2455.62,C,0.52,24.43,[]
2670,France,FR,FR,2022-04-12,31.1891,430.4139,7.25,706.57,114.1,-592.4,130.4608,1138.44,2455.62,C,0.45,23.91,[]
2671,France,FR,FR,2022-04-11,30.5967,430.4139,7.11,550.84,83,-467.8,130.4608,1138.44,2455.62,C,0.36,23.45,[]
2672,France,FR,FR,2022-04-10,30.1288,430.4139,7,458,201.1,-256.9,130.4608,1138.44,2455.62,C,0.2,23.09,[]
2673,France,FR,FR,2022-04-09,29.8719,430.4139,6.94,421.25,253.1,-168.1,130.4608,1138.44,2455.62,C,0.13,22.9,[]
2674,France,FR,FR,2022-04-08,29.7038,430.4139,6.9,280.81,311.6,30.8,130.4608,1138.44,2455.62,C,-0.02,22.77,[]
2675,France,FR,FR,2022-04-07,29.7346,430.4139,6.91,462.38,166,-296.4,130.4608,1138.44,2455.62,C,0.23,22.79,[]
2676,France,FR,FR,2022-04-06,29.4383,430.4139,6.84,357.96,202.7,-155.3,130.4608,1138.44,2455.62,C,0.12,22.56,[]
2677,France,FR,FR,2022-04-05,29.283,430.4139,6.8,181.03,350.3,169.3,130.4608,1138.44,2455.62,C,-0.13,22.45,[]
2678,France,FR,FR,2022-04-04,29.4523,430.4139,6.84,139.01,510.1,371.1,130.4608,1138.44,2455.62,C,-0.28,22.58,[]
2679,France,FR,FR,2022-04-03,29.8234,430.4139,6.93,234.84,512.7,277.9,130.4608,1138.44,2455.62,C,-0.21,22.86,[]
2680,France,FR,FR,2022-04-02,30.1013,430.4139,6.99,228.44,542.3,313.9,130.4608,1138.44,2455.62,C,-0.24,23.07,[]
2681,France,FR,FR,2022-04-01,30.4152,430.4139,7.07,116.53,562.2,445.7,130.4608,1138.44,2455.62,C,-0.34,23.31,[]
2682,France,FR,FR,2022-03-31,30.396,430.4139,7.06,249.17,308.7,59.5,128.4642,1115.02,2347.66,C,-0.05,23.66,[]
2683,France,FR,FR,2022-03-30,30.9204,430.4139,7.18,220.05,243.3,23.3,128.4642,1115.02,2347.66,C,-0.02,24.07,[]
2684,France,FR,FR,2022-03-29,30.9437,430.4139,7.19,494.19,137.3,-356.9,128.4642,1115.02,2347.66,C,0.28,24.09,[]
2685,France,FR,FR,2022-03-28,30.5869,430.4139,7.11,596.98,121.2,-475.8,128.4642,1115.02,2347.66,C,0.37,23.81,[]
2686,France,FR,FR,2022-03-27,30.111,430.4139,7,1434.7,91.8,-1342.9,128.4642,1115.02,2347.66,C,1.05,23.44,[]
2687,France,FR,FR,2022-03-26,29.2976,430.4139,6.81,1473.23,74.6,-1398.6,128.4642,1115.02,2347.66,C,1.09,22.81,[]
2688,France,FR,FR,2022-03-25,28.443,430.4139,6.61,1387.77,150.7,-1237,128.4642,1115.02,2347.66,C,0.96,22.14,[]
2689,France,FR,FR,2022-03-24,27.677,430.4139,6.43,587.96,115.9,-472.1,128.4642,1115.02,2347.66,C,0.37,21.54,[]
2690,France,FR,FR,2022-03-23,27.2049,430.4139,6.32,575.33,112.7,-462.6,128.4642,1115.02,2347.66,C,0.36,21.18,[]
2691,France,FR,FR,2022-03-22,26.7423,430.4139,6.21,551.94,154.2,-397.7,128.4642,1115.02,2347.66,C,0.31,20.82,[]
2692,France,FR,FR,2022-03-21,26.3446,430.4139,6.12,564.09,218.4,-345.7,128.4642,1115.02,2347.66,C,0.27,20.51,[]
2693,France,FR,FR,2022-03-20,25.9988,430.4139,6.04,710.76,127.7,-583.1,128.4642,1115.02,2347.66,C,0.45,20.24,[]
2694,France,FR,FR,2022-03-19,25.4158,430.4139,5.9,815.17,102.9,-712.2,128.4642,1115.02,2347.66,C,0.55,19.78,[]
2695,France,FR,FR,2022-03-18,24.7036,430.4139,5.74,512.11,166,-346.1,128.4642,1115.02,2347.66,C,0.27,19.23,[]
2696,France,FR,FR,2022-03-17,24.3575,430.4139,5.66,404.03,213.8,-190.3,128.4642,1115.02,2347.66,C,0.15,18.96,[]
2697,France,FR,FR,2022-03-16,24.1672,430.4139,5.61,353.26,296.7,-56.5,128.4642,1115.02,2347.66,C,0.04,18.81,[]
2698,France,FR,FR,2022-03-15,24.1107,430.4139,5.6,213.64,323.3,109.7,128.4642,1115.02,2347.66,C,-0.09,18.77,[]
2699,France,FR,FR,2022-03-14,24.2204,430.4139,5.63,161.51,555.8,394.3,128.4642,1115.02,2347.66,C,-0.31,18.85,[]
2700,France,FR,FR,2022-03-13,24.6147,430.4139,5.72,364.32,209,-155.3,128.4642,1115.02,2347.66,C,0.12,19.16,[]
2701,France,FR,FR,2022-03-12,24.4594,430.4139,5.68,498.77,146.3,-352.5,128.4642,1115.02,2347.66,C,0.27,19.04,[]
2702,France,FR,FR,2022-03-11,24.1069,430.4139,5.6,335.44,292.1,-43.3,128.4642,1115.02,2347.66,C,0.03,18.77,[]
2703,France,FR,FR,2022-03-10,24.0636,430.4139,5.59,195.5,359.1,163.6,128.4642,1115.02,2347.66,C,-0.13,18.73,[]
2704,France,FR,FR,2022-03-09,24.2272,430.4139,5.63,89.96,524.6,434.7,128.4642,1115.02,2347.66,C,-0.34,18.86,[]
2705,France,FR,FR,2022-03-08,24.6619,430.4139,5.73,50.34,636.6,586.3,128.4642,1115.02,2347.66,C,-0.46,19.2,[]
2706,France,FR,FR,2022-03-07,25.2507,430.4139,5.87,75.07,848.7,773.6,128.4642,1115.02,2347.66,C,-0.6,19.66,[]
2707,France,FR,FR,2022-03-06,26.0243,430.4139,6.05,131.94,472.8,340.9,128.4642,1115.02,2347.66,C,-0.27,20.26,[]
2708,France,FR,FR,2022-03-05,26.3651,430.4139,6.13,127,385.7,258.7,128.4642,1115.02,2347.66,C,-0.2,20.52,[]
2709,France,FR,FR,2022-03-04,26.6238,430.4139,6.19,200.9,433.6,232.7,128.4642,1115.02,2347.66,C,-0.18,20.72,[]
2710,France,FR,FR,2022-03-03,26.8565,430.4139,6.24,123.1,565.7,442.6,128.4642,1115.02,2347.66,C,-0.34,20.91,[]
2711,France,FR,FR,2022-03-02,27.2991,430.4139,6.34,118.69,616.7,498,128.4642,1115.02,2347.66,C,-0.39,21.25,[]
2712,France,FR,FR,2022-03-01,27.7971,430.4139,6.46,193.13,713.3,520.2,128.4642,1115.02,2347.66,C,-0.4,21.64,[]
2713,France,FR,FR,2022-02-28,28.3173,430.4139,6.58,88.11,810.9,722.8,128.4642,1115.02,2347.66,C,-0.56,22.04,[]
2714,France,FR,FR,2022-02-27,29.0401,430.4139,6.75,195.78,619.8,424,128.4642,1115.02,2347.66,C,-0.33,22.61,[]
2715,France,FR,FR,2022-02-26,29.4641,430.4139,6.85,136.41,659,522.6,128.4642,1115.02,2347.66,C,-0.41,22.94,[]
2716,France,FR,FR,2022-02-25,29.9867,430.4139,6.97,59.28,813.6,754.3,128.4642,1115.02,2347.66,C,-0.59,23.34,[]
2717,France,FR,FR,2022-02-24,30.741,430.4139,7.14,131.79,562.3,430.5,128.4642,1115.02,2347.66,C,-0.34,23.93,[]
2718,France,FR,FR,2022-02-23,31.1715,430.4139,7.24,141.69,587,445.3,128.4642,1115.02,2347.66,C,-0.35,24.26,[]
2719,France,FR,FR,2022-02-22,31.6169,430.4139,7.35,133.7,751.6,617.9,128.4642,1115.02,2347.66,C,-0.48,24.61,[]
2720,France,FR,FR,2022-02-21,32.2348,430.4139,7.49,83.8,773.2,689.4,128.4642,1115.02,2347.66,C,-0.54,25.09,[]
2721,France,FR,FR,2022-02-20,32.9242,430.4139,7.65,214.08,559.8,345.7,128.4642,1115.02,2347.66,C,-0.27,25.63,[]
2722,France,FR,FR,2022-02-19,33.2699,430.4139,7.73,152.85,614.5,461.7,128.4642,1115.02,2347.66,C,-0.36,25.9,[]
2723,France,FR,FR,2022-02-18,33.7316,430.4139,7.84,176.6,487.4,310.8,128.4642,1115.02,2347.66,C,-0.24,26.26,[]
2724,France,FR,FR,2022-02-17,34.0424,430.4139,7.91,242.23,673.6,431.4,128.4642,1115.02,2347.66,C,-0.34,26.5,[]
2725,France,FR,FR,2022-02-16,34.4738,430.4139,8.01,259.91,668.1,408.2,128.4642,1115.02,2347.66,C,-0.32,26.84,[]
2726,France,FR,FR,2022-02-15,34.882,430.4139,8.1,70.51,630.4,559.9,128.4642,1115.02,2347.66,C,-0.44,27.15,[]
2727,France,FR,FR,2022-02-14,35.4419,430.4139,8.23,106.09,798.1,692,128.4642,1115.02,2347.66,C,-0.54,27.59,[]
2728,France,FR,FR,2022-02-13,36.1339,430.4139,8.4,105.55,606.2,500.6,128.4642,1115.02,2347.66,C,-0.39,28.13,[]
2729,France,FR,FR,2022-02-12,36.6345,430.4139,8.51,16.26,878.3,862.1,128.4642,1115.02,2347.66,C,-0.67,28.52,[]
2730,France,FR,FR,2022-02-11,37.4966,430.4139,8.71,42.35,892.8,850.4,128.4642,1115.02,2347.66,C,-0.66,29.19,[]
2731,France,FR,FR,2022-02-10,38.3471,430.4139,8.91,85.38,828.6,743.2,128.4642,1115.02,2347.66,C,-0.58,29.85,[]
2732,France,FR,FR,2022-02-09,39.0902,430.4139,9.08,101.21,792.3,691,128.4642,1115.02,2347.66,C,-0.54,30.43,[]
2733,France,FR,FR,2022-02-08,39.7813,430.4139,9.24,59.08,783.7,724.6,128.4642,1115.02,2347.66,C,-0.56,30.97,[]
2734,France,FR,FR,2022-02-07,40.5059,430.4139,9.41,95.66,738.3,642.7,128.4642,1115.02,2347.66,C,-0.5,31.53,[]
2735,France,FR,FR,2022-02-06,41.1486,430.4139,9.56,213.45,467.4,254,128.4642,1115.02,2347.66,C,-0.2,32.03,[]
2736,Hungary,HU,HU,2022-12-02,54.9621,107.8658,50.95,0,282.6,282.5,67.7027,488.14,839.71,C,-0.42,81.18,[]
2737,Hungary,HU,HU,2022-12-01,55.2447,107.8658,51.22,635.4,0,-635.4,67.7027,488.14,839.71,C,0.94,81.6,[]
2738,Hungary,HU,HU,2022-11-30,55.4843,107.8658,51.44,3.86,301.1,297.3,67.7027,488.14,839.71,C,-0.44,81.95,[]
2739,Hungary,HU,HU,2022-11-29,55.7815,107.8658,51.71,3.84,285.3,281.5,67.7027,488.14,839.71,C,-0.42,82.39,[]
2740,Hungary,HU,HU,2022-11-28,56.063,107.8658,51.97,4.52,268.9,264.4,67.7027,488.14,839.71,C,-0.39,82.81,[]
2741,Hungary,HU,HU,2022-11-27,56.3275,107.8658,52.22,7.41,208.2,200.8,67.7027,488.14,839.71,C,-0.3,83.2,[]
2742,Hungary,HU,HU,2022-11-26,56.5283,107.8658,52.41,6.72,214.6,207.9,67.7027,488.14,839.71,C,-0.31,83.49,[]
2743,Hungary,HU,HU,2022-11-25,56.7362,107.8658,52.6,3.79,225.1,221.4,67.7027,488.14,839.71,C,-0.33,83.8,[]
2744,Hungary,HU,HU,2022-11-24,56.9575,107.8658,52.8,3.6,224.5,220.9,67.7027,488.14,839.71,C,-0.33,84.13,[]
2745,Hungary,HU,HU,2022-11-23,57.1784,107.8658,53.01,3.5,247.3,243.8,67.7027,488.14,839.71,C,-0.36,84.46,[]
2746,Hungary,HU,HU,2022-11-22,57.4223,107.8658,53.23,3.52,233.7,230.2,67.7027,488.14,839.71,C,-0.34,84.82,[]
2747,Hungary,HU,HU,2022-11-21,57.6524,107.8658,53.45,9.13,244.3,235.2,67.7027,488.14,839.71,C,-0.35,85.16,[]
2748,Hungary,HU,HU,2022-11-20,57.8876,107.8658,53.67,9.17,191.4,182.2,67.7027,488.14,839.71,C,-0.27,85.5,[]
2749,Hungary,HU,HU,2022-11-19,58.0698,107.8658,53.84,9.12,176.2,167,67.7027,488.14,839.71,C,-0.25,85.77,[]
2750,Hungary,HU,HU,2022-11-18,58.2369,107.8658,53.99,6.31,177.7,171.4,67.7027,488.14,839.71,C,-0.25,86.02,[]
2751,Hungary,HU,HU,2022-11-17,58.4082,107.8658,54.15,3.12,194.8,191.7,67.7027,488.14,839.71,C,-0.28,86.27,[]
2752,Hungary,HU,HU,2022-11-16,58.6,107.8658,54.33,4.44,168.6,164.1,67.7027,488.14,839.71,C,-0.24,86.55,[]
2753,Hungary,HU,HU,2022-11-15,58.7641,107.8658,54.48,4.57,158.3,153.7,67.7027,488.14,839.71,C,-0.23,86.8,[]
2754,Hungary,HU,HU,2022-11-14,58.9178,107.8658,54.62,64.32,178.1,113.8,67.7027,488.14,839.71,C,-0.17,87.02,[]
2755,Hungary,HU,HU,2022-11-13,59.0316,107.8658,54.73,86.28,89.3,3,67.7027,488.14,839.71,C,-0,87.19,[]
2756,Hungary,HU,HU,2022-11-12,59.0346,107.8658,54.73,86.61,83.5,-3.1,67.7027,488.14,839.71,C,0,87.2,[]
2757,Hungary,HU,HU,2022-11-11,59.0315,107.8658,54.73,89.79,63.3,-26.4,67.7027,488.14,839.71,C,0.04,87.19,[]
2758,Hungary,HU,HU,2022-11-10,59.0051,107.8658,54.7,81.88,14,-67.9,67.7027,488.14,839.71,C,0.1,87.15,[]
2759,Hungary,HU,HU,2022-11-09,58.9372,107.8658,54.64,166.84,2.3,-164.5,67.7027,488.14,839.71,C,0.24,87.05,[]
2760,Hungary,HU,HU,2022-11-08,58.7727,107.8658,54.49,180.56,0,-180.5,67.7027,488.14,839.71,C,0.27,86.81,[]
2761,Hungary,HU,HU,2022-11-07,58.5922,107.8658,54.32,58.49,11.7,-46.8,67.7027,488.14,839.71,C,0.07,86.54,[]
2762,Hungary,HU,HU,2022-11-06,58.5454,107.8658,54.28,106.21,0,-106.2,67.7027,488.14,839.71,C,0.16,86.47,[]
2763,Hungary,HU,HU,2022-11-05,58.4392,107.8658,54.18,112.33,1.7,-110.6,67.7027,488.14,839.71,C,0.16,86.32,[]
2764,Hungary,HU,HU,2022-11-04,58.3286,107.8658,54.08,124.68,1.3,-123.3,67.7027,488.14,839.71,C,0.18,86.15,[]
2765,Hungary,HU,HU,2022-11-03,58.2053,107.8658,53.96,101.23,0,-101.2,67.7027,488.14,839.71,C,0.15,85.97,[]
2766,Hungary,HU,HU,2022-11-02,58.104,107.8658,53.87,70.82,0,-70.8,67.7027,488.14,839.71,C,0.1,85.82,[]
2767,Hungary,HU,HU,2022-11-01,58.0332,107.8658,53.8,69.73,0,-69.7,67.7027,488.14,839.71,C,0.1,85.72,[]
2768,Hungary,HU,HU,2022-10-31,57.9635,107.8658,53.74,253.45,0,-253.4,67.7027,488.14,839.71,C,0.37,85.61,[]
2769,Hungary,HU,HU,2022-10-30,57.71,107.8658,53.5,267.97,0,-268,67.7027,488.14,839.71,C,0.4,85.24,[]
2770,Hungary,HU,HU,2022-10-29,57.4421,107.8658,53.25,289.88,0,-289.9,67.7027,488.14,839.71,C,0.43,84.84,[]
2771,Hungary,HU,HU,2022-10-28,57.1522,107.8658,52.98,329.49,0,-329.5,67.7027,488.14,839.71,C,0.49,84.42,[]
2772,Hungary,HU,HU,2022-10-27,56.8227,107.8658,52.68,324.86,0,-324.9,67.7027,488.14,839.71,C,0.48,83.93,[]
2773,Hungary,HU,HU,2022-10-26,56.4978,107.8658,52.38,311.65,0,-311.7,67.7027,488.14,839.71,C,0.46,83.45,[]
2774,Hungary,HU,HU,2022-10-25,56.1862,107.8658,52.09,347.98,0,-348,67.7027,488.14,839.71,C,0.51,82.99,[]
2775,Hungary,HU,HU,2022-10-24,55.8382,107.8658,51.77,309.46,0,-309.5,67.7027,488.14,839.71,C,0.46,82.48,[]
2776,Hungary,HU,HU,2022-10-23,55.5288,107.8658,51.48,302.94,0,-302.9,67.7027,488.14,839.71,C,0.45,82.02,[]
2777,Hungary,HU,HU,2022-10-22,55.2258,107.8658,51.2,298.17,0,-298.2,67.7027,488.14,839.71,C,0.44,81.57,[]
2778,Hungary,HU,HU,2022-10-21,54.9276,107.8658,50.92,269.46,0.1,-269.4,67.7027,488.14,839.71,C,0.4,81.13,[]
2779,Hungary,HU,HU,2022-10-20,54.6582,107.8658,50.67,290.78,0,-290.8,67.7027,488.14,839.71,C,0.43,80.73,[]
2780,Hungary,HU,HU,2022-10-19,54.3675,107.8658,50.4,276.75,0,-276.7,67.7027,488.14,839.71,C,0.41,80.3,[]
2781,Hungary,HU,HU,2022-10-18,54.0907,107.8658,50.15,242.48,0,-242.5,67.7027,488.14,839.71,C,0.36,79.89,[]
2782,Hungary,HU,HU,2022-10-17,53.8482,107.8658,49.92,255.51,0,-255.5,67.7027,488.14,839.71,C,0.38,79.54,[]
2783,Hungary,HU,HU,2022-10-16,53.5927,107.8658,49.68,306.31,0,-306.3,67.7027,488.14,839.71,C,0.45,79.16,[]
2784,Hungary,HU,HU,2022-10-15,53.2864,107.8658,49.4,312.58,0,-312.6,67.7027,488.14,839.71,C,0.46,78.71,[]
2785,Hungary,HU,HU,2022-10-14,52.9739,107.8658,49.11,208.87,0,-208.9,67.7027,488.14,839.71,C,0.31,78.24,[]
2786,Hungary,HU,HU,2022-10-13,52.765,107.8658,48.92,243.89,0,-243.9,67.7027,488.14,839.71,C,0.36,77.94,[]
2787,Hungary,HU,HU,2022-10-12,52.5276,107.8658,48.7,257.58,0,-257.6,67.7027,488.14,839.71,E,0.38,77.59,[]
2788,Hungary,HU,HU,2022-10-11,52.27,107.8658,48.46,298.78,0,-298.8,67.7027,488.14,839.71,C,0.44,77.21,[]
2789,Hungary,HU,HU,2022-10-10,51.9713,107.8658,48.18,281.34,3.3,-278,67.7027,488.14,839.71,C,0.41,76.76,[]
2790,Hungary,HU,HU,2022-10-09,51.6933,107.8658,47.92,313.83,0,-313.8,67.7027,488.14,839.71,C,0.46,76.35,[]
2791,Hungary,HU,HU,2022-10-08,51.3795,107.8658,47.63,332.77,0,-332.7,67.7027,488.14,839.71,C,0.49,75.89,[]
2792,Hungary,HU,HU,2022-10-07,51.0467,107.8658,47.32,263.41,1.2,-262.2,67.7027,488.14,839.71,C,0.39,75.4,[]
2793,Hungary,HU,HU,2022-10-06,50.7845,107.8658,47.08,170.72,3,-167.8,67.7027,488.14,839.71,C,0.25,75.01,[]
2794,Hungary,HU,HU,2022-10-05,50.6168,107.8658,46.93,175.51,4.1,-171.4,67.7027,488.14,839.71,C,0.25,74.76,[]
2795,Hungary,HU,HU,2022-10-04,50.4454,107.8658,46.77,150.42,12.2,-138.3,67.7027,488.14,839.71,C,0.2,74.51,[]
2796,Hungary,HU,HU,2022-10-03,50.3071,107.8658,46.64,159.1,6.3,-152.8,67.7027,488.14,839.71,C,0.23,74.31,[]
2797,Hungary,HU,HU,2022-10-02,50.1543,107.8658,46.5,171.88,0,-171.9,67.7027,488.14,839.71,C,0.25,74.08,[]
2798,Hungary,HU,HU,2022-10-01,49.9824,107.8658,46.34,184.62,0.3,-184.3,67.7027,488.14,839.71,C,0.27,73.83,[]
2799,Hungary,HU,HU,2022-09-30,49.7981,107.8658,46.17,228.37,6.5,-221.9,67.7027,488.14,839.71,C,0.33,73.55,[]
2800,Hungary,HU,HU,2022-09-29,49.5763,107.8658,45.96,224.08,8.4,-215.7,67.7027,488.14,839.71,C,0.32,73.23,[]
2801,Hungary,HU,HU,2022-09-28,49.3606,107.8658,45.76,194.4,3.2,-191.2,67.7027,488.14,839.71,C,0.28,72.91,[]
2802,Hungary,HU,HU,2022-09-27,49.1694,107.8658,45.58,201.8,2.1,-199.7,67.7027,488.14,839.71,C,0.29,72.63,[]
2803,Hungary,HU,HU,2022-09-26,48.9697,107.8658,45.4,211.98,5.3,-206.7,67.7027,488.14,839.71,C,0.31,72.33,[]
2804,Hungary,HU,HU,2022-09-25,48.763,107.8658,45.21,236.16,0,-236.2,67.7027,488.14,839.71,C,0.35,72.03,[]
2805,Hungary,HU,HU,2022-09-24,48.5268,107.8658,44.99,245.72,0,-245.7,67.7027,488.14,839.71,C,0.36,71.68,[]
2806,Hungary,HU,HU,2022-09-23,48.2811,107.8658,44.76,218.66,11.6,-207.1,67.7027,488.14,839.71,C,0.31,71.31,[]
2807,Hungary,HU,HU,2022-09-22,48.074,107.8658,44.57,229.68,9.2,-220.5,67.7027,488.14,839.71,C,0.33,71.01,[]
2808,Hungary,HU,HU,2022-09-21,47.9116,107.8658,44.42,229.36,8.6,-220.7,67.7027,488.14,839.71,C,0.33,70.77,[]
2809,Hungary,HU,HU,2022-09-20,47.6909,107.8658,44.21,234.84,8.6,-226.2,67.7027,488.14,839.71,C,0.33,70.44,[]
2810,Hungary,HU,HU,2022-09-19,47.4647,107.8658,44,241.73,8.6,-233.1,67.7027,488.14,839.71,C,0.34,70.11,[]
2811,Hungary,HU,HU,2022-09-18,47.2315,107.8658,43.79,269.2,8.6,-260.6,67.7027,488.14,839.71,C,0.38,69.76,[]
2812,Hungary,HU,HU,2022-09-17,46.9709,107.8658,43.55,277.56,8.6,-269,67.7027,488.14,839.71,C,0.4,69.38,[]
2813,Hungary,HU,HU,2022-09-16,46.7019,107.8658,43.3,285.65,8.6,-277,67.7027,488.14,839.71,C,0.41,68.98,[]
2814,Hungary,HU,HU,2022-09-15,46.4249,107.8658,43.04,262.3,9.2,-253.1,67.7027,488.14,839.71,C,0.37,68.57,[]
2815,Hungary,HU,HU,2022-09-14,46.1718,107.8658,42.8,248.04,8.4,-239.6,67.7027,488.14,839.71,C,0.35,68.2,[]
2816,Hungary,HU,HU,2022-09-13,45.9322,107.8658,42.58,267.92,10.9,-257,67.7027,488.14,839.71,C,0.38,67.84,[]
2817,Hungary,HU,HU,2022-09-12,45.6752,107.8658,42.34,269.03,9.6,-259.5,67.7027,488.14,839.71,C,0.38,67.46,[]
2818,Hungary,HU,HU,2022-09-11,45.4157,107.8658,42.1,279.11,9.2,-269.9,67.7027,488.14,839.71,C,0.4,67.08,[]
2819,Hungary,HU,HU,2022-09-10,45.1458,107.8658,41.85,284.3,116.1,-168.2,67.7027,488.14,839.71,C,0.25,66.68,[]
2820,Hungary,HU,HU,2022-09-09,44.9775,107.8658,41.7,265.26,110.9,-154.3,67.7027,488.14,839.71,C,0.23,66.43,[]
2821,Hungary,HU,HU,2022-09-08,44.8232,107.8658,41.55,311.65,109.1,-202.5,67.7027,488.14,839.71,C,0.3,66.21,[]
2822,Hungary,HU,HU,2022-09-07,44.6207,107.8658,41.37,319.54,111,-208.6,67.7027,488.14,839.71,C,0.31,65.91,[]
2823,Hungary,HU,HU,2022-09-06,44.4121,107.8658,41.17,220.92,108.1,-112.8,67.7027,488.14,839.71,C,0.17,65.6,[]
2824,Hungary,HU,HU,2022-09-05,44.2993,107.8658,41.07,290.49,108.1,-182.4,67.7027,488.14,839.71,C,0.27,65.43,[]
2825,Hungary,HU,HU,2022-09-04,44.117,107.8658,40.9,308.28,108.1,-200.1,67.7027,488.14,839.71,C,0.3,65.16,[]
2826,Hungary,HU,HU,2022-09-03,43.9168,107.8658,40.71,311.32,108.1,-203.2,67.7027,488.14,839.71,C,0.3,64.87,[]
2827,Hungary,HU,HU,2022-09-02,43.7136,107.8658,40.53,257.56,108.1,-149.4,67.7027,488.14,839.71,C,0.22,64.57,[]
2828,Hungary,HU,HU,2022-09-01,43.7642,107.8658,40.57,274.15,88.3,-185.8,67.7027,488.14,839.71,C,0.27,64.64,[]
2829,Hungary,HU,HU,2022-08-31,43.5784,107.8658,40.4,252.72,11,-241.7,67.7027,488.14,839.71,C,0.36,64.37,[]
2830,Hungary,HU,HU,2022-08-30,43.3367,107.8658,40.18,250.14,0.8,-249.4,67.7027,488.14,839.71,C,0.37,64.01,[]
2831,Hungary,HU,HU,2022-08-29,43.0873,107.8658,39.95,257.2,3.4,-253.8,67.7027,488.14,839.71,C,0.37,63.64,[]
2832,Hungary,HU,HU,2022-08-28,42.8335,107.8658,39.71,267.39,0.8,-266.6,67.7027,488.14,839.71,C,0.39,63.27,[]
2833,Hungary,HU,HU,2022-08-27,42.5669,107.8658,39.46,259.92,0.8,-259.2,67.7027,488.14,839.71,C,0.38,62.87,[]
2834,Hungary,HU,HU,2022-08-26,42.3077,107.8658,39.22,260,12.8,-247.2,67.7027,488.14,839.71,C,0.37,62.49,[]
2835,Hungary,HU,HU,2022-08-25,42.0485,107.8658,38.98,251.11,27.6,-223.6,67.7027,488.14,839.71,C,0.33,62.11,[]
2836,Hungary,HU,HU,2022-08-24,41.7982,107.8658,38.75,253.53,31.3,-222.2,67.7027,488.14,839.71,C,0.33,61.74,[]
2837,Hungary,HU,HU,2022-08-23,41.5454,107.8658,38.52,236.71,0.8,-235.9,67.7027,488.14,839.71,C,0.35,61.36,[]
2838,Hungary,HU,HU,2022-08-22,41.3095,107.8658,38.3,260.34,0.8,-259.6,67.7027,488.14,839.71,C,0.38,61.02,[]
2839,Hungary,HU,HU,2022-08-21,41.0499,107.8658,38.06,289.59,0.8,-288.8,67.7027,488.14,839.71,C,0.43,60.63,[]
2840,Hungary,HU,HU,2022-08-20,40.7611,107.8658,37.79,284.29,0.7,-283.6,67.7027,488.14,839.71,C,0.42,60.21,[]
2841,Hungary,HU,HU,2022-08-19,40.4774,107.8658,37.53,267.14,2,-265.2,67.7027,488.14,839.71,C,0.39,59.79,[]
2842,Hungary,HU,HU,2022-08-18,40.2123,107.8658,37.28,254.73,0.9,-253.9,67.7027,488.14,839.71,C,0.37,59.4,[]
2843,Hungary,HU,HU,2022-08-17,39.9584,107.8658,37.04,279,0.8,-278.2,67.7027,488.14,839.71,C,0.41,59.02,[]
2844,Hungary,HU,HU,2022-08-16,39.6802,107.8658,36.79,302.48,0.8,-301.7,67.7027,488.14,839.71,C,0.45,58.61,[]
2845,Hungary,HU,HU,2022-08-15,39.3784,107.8658,36.51,297.79,0.8,-297,67.7027,488.14,839.71,C,0.44,58.16,[]
2846,Hungary,HU,HU,2022-08-14,39.0814,107.8658,36.23,315.86,0.8,-315.1,67.7027,488.14,839.71,C,0.47,57.73,[]
2847,Hungary,HU,HU,2022-08-13,38.7663,107.8658,35.94,316.03,0.8,-315.3,67.7027,488.14,839.71,C,0.47,57.26,[]
2848,Hungary,HU,HU,2022-08-12,38.451,107.8658,35.65,302.18,0.8,-301.4,67.7027,488.14,839.71,C,0.45,56.79,[]
2849,Hungary,HU,HU,2022-08-11,38.1496,107.8658,35.37,266.34,0.8,-265.6,67.7027,488.14,839.71,C,0.39,56.35,[]
2850,Hungary,HU,HU,2022-08-10,37.884,107.8658,35.12,269.96,0.8,-269.2,67.7027,488.14,839.71,C,0.4,55.96,[]
